,tweet_id,user.username,topic,cleaned_text
14658,1.537518969120342e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on June 15 it reduced its net short position on ROYAL MAIL PLC from 0.97% to 0.88%  #RoyalMail
14659,1.5378847726842962e+18,HavenCoaching,"['plc', 'short', 'declares', 'net']",Charity cricket match Tues June 21st @dentonccsussex  sees @RoyalMail  Newhaven posties take on the young guns of @dentonccsussex  with proceeds going to @stwilfridstweet #newhaven #sussexcricket #royalmail 
14660,1.5396931210296689e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on June 21 it reduced its net short position on ROYAL MAIL PLC from 0.88% to 0.78%  #RoyalMail
14661,1.5415051551784182e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on June 24 it reduced its net short position on ROYAL MAIL PLC from 0.78% to 0.67%  #RoyalMail
14662,1.545377889188823e+18,martin_squires,"['plc', 'short', 'declares', 'net']","So Royal Mail deliver a parcel without ranging entry buzzer for my fla (monitored by an anpp) and accepted a signature/name who doesn't live at my address. Worse they could have left it with reception. Pathetic response was ""not our problem,talk to the sender"" #royalmail"
14663,1.548584053523243e+18,MaryNT16,"['plc', 'net', 'short', 'declares']","People, please don't make @AmazonUK drivers work in 40°C heat. I'm sure your Prime deliveries can wait a couple of days.

Similarly I hope the @JustEatUK, @Deliveroo &amp; @ubereats_uk will look after their riders financially if they're unable to work in the #heatwave."
14664,1.5507761427596616e+18,Thisgirl862969,"['plc', 'net', 'short', 'declares']",Look what happened again @iiDarkReaperr sons consultant letter has come and its been sliced open at the sorting office 🤷🏼‍♀️ #Royalmail @RoyalMail 
14665,1.564527353396691e+18,LisaMarieArt,"['plc', 'net', 'short', 'declares']",Don't forget that #royalmail are on strike tomorrow. I will be posting yesterday's orders today but any orders placed today won't be posted until Thursday. Expect delays to service. Please be patient and wait a little longer for orders arrive. Thank you for understanding. ♥️
14666,1.5671469366370304e+18,FlingoBird,"['plc', 'net', 'short', 'declares']",So this is the letter CEO Simon Thompson has sent to his employees home addresses.  Shall we go through the highlights? #CWU #RoyalMail 
14667,1.5696845790864015e+18,Rodster955i,"['plc', 'short', 'declares', 'net']","@Angry_Postman My daughter out today..rural round rang me to ask how to fill the aging van with water as it was overheating . I told her to leave it scalding risk.

How about modernising the Royal Mail Simon ?

Especially the equipment not the staff.
#royalmail #cwu"
14668,1.575527847464149e+18,David_Irons65,"['plc', 'short', 'declares', 'net']",Would’ve been quicker for them to publish when they are working 🤣 #RoyalMail 
14669,1.5798191692097987e+18,i_jarven,"['plc', 'net', 'short', 'declares']",A tiny error in your address could wreck your #creditrating - #mortgage #RoyalMail #GDPR 
14670,1.58273978123017e+18,metalabsuk,"['plc', 'net', 'short', 'declares']","What do you care, you won't have a #RoyalMail when you leave."
14671,1.587907649642713e+18,dailystar,"['plc', 'net', 'short', 'declares']","Could these #RoyalMail strikes impact you? 
"
14672,1.5881537384343224e+18,CityAM,"['plc', 'short', 'declares', 'net']","Royal Mail Black Friday strikes could spell mayhem for the whole delivery ecosystem 

A record  115,000 posties taking to the picket line at the end of this month. 

@leahmontebello has the details --&gt; 
#RoyalMail #Strike #Mail #BlackFriday #Delivery"
14673,1.5881764793888563e+18,white_linenight,"['plc', 'short', 'declares', 'net']","@RoyalMail regarding the change to barcoded stamps, what is the estimated financial value of old non-barcode stamps that are currently sat in peoples wallets and office drawers that are unused? #Stamps #royalmail #Barcode"
14674,1.5910960038639165e+18,LaneSystems,"['plc', 'net', 'short', 'declares']","#RoyalMail down: Tracking unavailable as #outage exceeds 24 hours


Experiencing ongoing outages with Track &amp; Trace website #offline. Returning HTTP 429 status code = #DDoS?
#CyberSecurity #InfoSec #TrackAndTrace"
14675,1.594797821122687e+18,advertisergroup,"['plc', 'net', 'short', 'declares']","There are plans to introduce a six-month grace period
#Newark #Stamps #RoyalMail
 "
14676,1.5961970661196513e+18,SalaciousSkunk,"['plc', 'net', 'short', 'declares']","So some #RoyalMail managers apparently posted this photo, claiming it was taken today and their office was clear. The date stamp on the photo is from 2018, old uniforms on show and the office had pouring rain, so why would posties leave their coats anyway. They think we’re thick. "
14677,1.6017167417840271e+18,paulfrost_me,"['plc', 'net', 'short', 'declares']",@classiccarguru1 @RoyalMail Why @currys have dumped #RoyalMail
14678,1.6019910433811866e+18,FromArtsakh,"['plc', 'net', 'short', 'declares']",@NoContextBrits It’s free because they don’t deliver #RoyalMail is the worst
14679,1.6038549275829248e+18,paulsmithuk,"['plc', 'net', 'short', 'declares']",It’s another #RoyalMail #yarnbomb This time in Suffolk! 
14680,1.6037697618501796e+18,toryboypierce,"['plc', 'short', 'declares', 'net']",Thousands of #RoyalMail workers are crossing picket lines as support for the Xmas strike action fades. Common sense breaking out as they defy their hard left CWU union
14681,1.6045176749726351e+18,calamitycallum,"['plc', 'net', 'short', 'declares']","Has anyone else had excuse texts from Royal Mail regarding deliveries?
We were in, there are no access issues.....perhaps they are watching the football........ And they want us to support their strikes? #RoyalMail @RoyalMail @BadCustBadServ @no_service @CWUnews "
14682,1.6076505004129362e+18,EvLenz,"['plc', 'short', 'declares', 'net']","@CounsellingSam @RNiallDMartin On that note, I'm impressed with a recent delivery from #Yodel. Card left, and delivery left where the card said it was left.

As opposed to #RoyalMail claiming to have left something in the shed when there are no sheds chez moi."
14683,1.6081913097050563e+18,tweetTATTA,"['plc', 'short', 'declares', 'net']","@Ofcom Pro tip... You might wanna check up if Royal Mail are currently honouring the Universal Service Obligation..  IT'S NOT PARANOIA.. IT'S THE USO! 

Try actually fixing it instead of just fining them, the bosses are happy to bite the loss

#ChaChing #RoyalMail #FollowTheMoney"
14684,1.6080670616323564e+18,supra_fox,"['plc', 'net', 'short', 'declares']",What's happening with UK #RoyalMail's #SwapOut  plan?Users were urged to change stamps they had for bar-coded type. I completed formalities &amp;sent 103 stamps in envelope provided early Dec. RM's target is 7days but I've rec'd nothing &amp;must now Q at PO to buy more. Scheme or scam? 
14685,1.6193555097186796e+18,SenateOhioClock,"['plc', 'net', 'short', 'declares']",#StampOutScams is the hashtag embraced by London's #RoyalMail since parent company International Distributions Services plc was hit by a cyber #ransomware attack - no packages exported is crippling - @UKinUSA     @RoyalMail @USAinUK
14686,1.6214869526030582e+18,mikerturner,"['plc', 'short', 'declares', 'net']","If local to Wickham please consider signing and sharing as yet another important service seems about to be usefully lost, no doubt at the altar of more profit/worse service…

@PostOffice @RoyalMail @coopuk #wickham #hampshire #postoffice #royalmail #coop

"
14687,1.621804992855171e+18,twwooer,"['plc', 'short', 'declares', 'net']","@RoyalMailHelp ^RM so #royalmail does not care about less able highway users?

You have all of the information you need to identify and reeducate the postie

- Full details of what's happened, inc. date/time/location of the incident
- Reg number if known"
14688,1.6258948094738924e+18,DebExploresx,"['plc', 'net', 'short', 'declares']",@dongingerillo @pandamotion2 #RoyalMail are still just throwing parcels in warehouses with no movement. How long before this is fixed @RoyalMail ? 
14689,7.556354651522949e+17,JWazza,"['cwu', 'service', 'street', 'van']","..can't stand watching fellow tubers with their shiny new bd's when mine is in the transit #RoyalMail 
"
14702,1.0434814106554655e+18,WendySalter8,"['cwu', 'service', 'street', 'van']",#royalmail #institutionallitter  this lot dumped from one posty van within 2 minutes of me litterpicking Street!🤬 It was witnessed. 
14703,1.0450087125938094e+18,KSC_Ltd,"['cwu', 'service', 'street', 'van']",It's Common sense to just put the Walkers packet in an envelope and send it that way...... Imagine being the postman/woman you open the postbox to see a ton of empty crisp packets ...... #WalkersCrisps #RoyalMail
14711,1.1666539711272632e+18,anteggs49,"['cwu', 'service', 'street', 'van']",Our Postal Service must be the worst 9 days international signed for to Dublin - lost in the ether ! Could have walked there faster. #RoyalMail
14725,1.3363586294447636e+18,berkshire_live,"['cwu', 'service', 'street', 'van']",The liquid was thrown from a car 
14751,1.6081767881564242e+18,QM2fan,"['cwu', 'service', 'street', 'van']",Seeing the crap service the #royalmail members are giving to the public why have 3 letters containing mail tracking chips in cotton wool biscuits been split open that were addressed to my secret shopper wife.
14778,8.123257008541614e+17,MrsBatz,"['card', 'service', 'sent', 'letter']",My eldest pleased with his letter from Santa #royalmail 
14790,9.138003873412465e+17,alih86,"['card', 'service', 'sent', 'letter']","@jaskaransuppal I got my delivery bro, thanks for delivering it to me #RoyalMail"
14792,9.206010436706263e+17,Daminous_Purity,"['card', 'service', 'sent', 'letter']","Fatcats sackful of cash as #RoyalMail service slashed and shareholders paid £500,000 a DAY "
14796,9.275198247875092e+17,ERW1998,"['card', 'service', 'sent', 'letter']",When #royalmail say ‘Next Day Delivery’... 
14797,9.340102294354657e+17,VPMagazine,"['card', 'service', 'sent', 'letter']","TA DAH

Which your favourite?

New issue #royalmail delivered thru 50,000 letterboxes next week "
14798,9.377615142992896e+17,RCollection,"['card', 'service', 'sent', 'letter']",The #royalmail helping #SantaClaus this Christmas 👍 
14800,9.386780139480392e+17,angelauk1900,"['card', 'service', 'sent', 'letter']","wow, parcel delivery at 7.50am.  love it.  #RoyalMail."
14863,1.1647850505519022e+18,Kags1968,"['card', 'service', 'sent', 'letter']",#royalmail #disappointed card  sent last saturday and still not arrived.
14866,1.1913618990085325e+18,MalcolmLeng1,"['card', 'service', 'sent', 'letter']",30 mins on hold so far to customer services  #royalmail
14907,1.3479012942630994e+18,skipper68uk,"['card', 'service', 'sent', 'letter']","looks like refund on its way ,, thanks to #royalmail not delivery my parcel"
14911,1.3580681793444905e+18,itvwestcountry,"['card', 'service', 'sent', 'letter']","The card was sent from her friend who lives in Scotland.
"
14947,1.5798492924243067e+18,skipper68uk,"['card', 'service', 'sent', 'letter']",fucking great no post / post person since sept 30th and they go on strike again soon and i have stuff that i have ordered and not arriving ! @RoyalMail #royalmail
14970,8.390380771337994e+17,UKPostbox,"['scam', 'new', 'year', 'office']",Birthday card exchanged for 33 years lost in post:  #RoyalMail
14981,8.988420176184238e+17,BendyBill,"['scam', 'new', 'year', 'office']",My new phone eventually delivered. left o/side in the rain. Thanks #RoyalMail not even a note through letter box to tell me its there?
15053,1.251200381000069e+18,chichygirl,"['scam', 'new', 'year', 'office']",#royalmail omg #coronavirusuk some scary shit ..😳 
15237,9.949122473182413e+17,SamiRuthHall,"['service', 'uk', 'people', 'office']","#royalmail happened to us!  my dog is a bichon! has never hurt anyone, he barks but that's what dogs do in fact he didn't bark that day but ur postman refused to deliver the post!  Postman refuses to deliver to upmarket cul-de-sac over dog  via @MailOnline"
15245,1.0593702832100311e+18,otivar55,"['service', 'uk', 'people', 'office']","@johnnyquint @GrantWhiteTZ Just one or two things wrong with your view.

#HostileEnvironment immigration act
#welfarecuts act 
#student betrayal
#royalmail sold off at low price to Tory pal of Osborne.

Now take ur libdems and shove em where sun don’t shine.

Me. X libdem voter now @UKLabour member"
15251,1.0917197807578808e+18,misheleneous,"['service', 'uk', 'people', 'office']","This heap of 💩 hit our doormat today. So #timmartin whose ego is as big as his hair gets #royalmail to post #wetherspoonnews 
We &amp; our council ward voted #Remain &amp; as your pubs arent #dog friendly Heidi wants you to know she also isnt #brexit friendly 🖕
🇪🇺 "
15257,1.1311506150428262e+18,ONEPOST_UK,"['service', 'uk', 'people', 'office']",#RoyalMail to introduce second daily delivery of parcels 
15267,1.1918453140529193e+18,taylmic,"['service', 'uk', 'people', 'office']","So the #royalmail is proposing to go on strike. 
Well , crack on , there's  emails. Dpd. 
Ups.  Yodel. And a good old fashioned knock on the door to deliver a greetings card.
Bloody union bosses."
15281,1.2478734193429873e+18,PaulSheeran9,"['service', 'uk', 'people', 'office']","@Keir_Starmer Tell you what, sunbathing in the park 6ft away from anyone is perfectly safe compared to working at #royalmail postmen have become super spreaders but nobody cares, no ppe, no social distancing, no care, rico our CEO just says wash your hands"
